"","Genome_file","clade_name"
"211","gtdb_genomes_reps_r220/database/GCA/905/372/495/GCA_905372495.1_genomic.fna.gz","d__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__Nanosyncoccus|s__Nanosyncoccus sp905372495|t__GCA_905372495.1"
"212","gtdb_genomes_reps_r220/database/GCA/938/046/735/GCA_938046735.1_genomic.fna.gz","d__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__Nanosyncoccus|s__Nanosyncoccus sp938046735|t__GCA_938046735.1"
"213","gtdb_genomes_reps_r220/database/GCA/010/202/265/GCA_010202265.1_genomic.fna.gz","d__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadaceae|g__Saccharimonas|s__Saccharimonas sp010202265|t__GCA_010202265.1"
"214","gtdb_genomes_reps_r220/database/GCA/015/257/605/GCA_015257605.1_genomic.fna.gz","d__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadaceae|g__Saccharimonas|s__Saccharimonas sp015257605|t__GCA_015257605.1"
"215","gtdb_genomes_reps_r220/database/GCA/937/975/975/GCA_937975975.1_genomic.fna.gz","d__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadaceae|g__Saccharimonas|s__Saccharimonas sp937975975|t__GCA_937975975.1"
"216","gtdb_genomes_reps_r220/database/GCA/943/914/775/GCA_943914775.1_genomic.fna.gz","d__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadaceae|g__Saccharimonas|s__Saccharimonas sp943914775|t__GCA_943914775.1"
"217","gtdb_genomes_reps_r220/database/GCA/007/845/485/GCA_007845485.1_genomic.fna.gz","d__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__UBA10027|g__SDRW01|s__SDRW01 sp007845485|t__GCA_007845485.1"
"218","gtdb_genomes_reps_r220/database/GCF/003/892/345/GCF_003892345.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Lautropia|s__Lautropia dentalis|t__GCF_003892345.1"
"219","gtdb_genomes_reps_r220/database/GCF/900/637/555/GCF_900637555.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Lautropia|s__Lautropia mirabilis|t__GCF_900637555.1"
"220","gtdb_genomes_reps_r220/database/GCF/900/240/305/GCF_900240305.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Ottowia|s__Ottowia massiliensis|t__GCF_900240305.1"
"221","gtdb_genomes_reps_r220/database/GCF/022/288/825/GCF_022288825.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__CAJPNX01|s__CAJPNX01 sp905372165|t__GCF_022288825.1"
"222","gtdb_genomes_reps_r220/database/GCF/900/187/105/GCF_900187105.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Eikenella|s__Eikenella corrodens|t__GCF_900187105.1"
"223","gtdb_genomes_reps_r220/database/GCF/001/648/475/GCF_001648475.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Eikenella|s__Eikenella halliae|t__GCF_001648475.1"
"224","gtdb_genomes_reps_r220/database/GCF/000/190/695/GCF_000190695.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Kingella_A|s__Kingella_A denitrificans|t__GCF_000190695.1"
"225","gtdb_genomes_reps_r220/database/GCF/014/054/985/GCF_014054985.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Kingella_B|s__Kingella_B oralis|t__GCF_014054985.1"
"226","gtdb_genomes_reps_r220/database/GCF/014/055/025/GCF_014055025.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Neisseria|s__Neisseria bacilliformis|t__GCF_014055025.1"
"227","gtdb_genomes_reps_r220/database/GCF/900/113/545/GCF_900113545.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Neisseria|s__Neisseria elongata|t__GCF_900113545.1"
"228","gtdb_genomes_reps_r220/database/GCF/024/205/745/GCF_024205745.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Neisseria|s__Neisseria flavescens_B|t__GCF_024205745.1"
"229","gtdb_genomes_reps_r220/database/GCA/003/028/315/GCA_003028315.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Neisseria|s__Neisseria mucosa|t__GCA_003028315.1"
"230","gtdb_genomes_reps_r220/database/GCF/005/886/145/GCF_005886145.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Neisseria|s__Neisseria oralis|t__GCF_005886145.1"
"231","gtdb_genomes_reps_r220/database/GCF/019/334/725/GCF_019334725.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Neisseria|s__Neisseria subflava_A|t__GCF_019334725.1"
"232","gtdb_genomes_reps_r220/database/GCA/937/923/255/GCA_937923255.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Rhodocyclaceae|g__Propionivibrio|s__Propionivibrio sp937923255|t__GCA_937923255.1"
"233","gtdb_genomes_reps_r220/database/GCA/938/040/985/GCA_938040985.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Rhodocyclaceae|g__Propionivibrio|s__Propionivibrio sp938040985|t__GCA_938040985.1"
"234","gtdb_genomes_reps_r220/database/GCF/900/637/305/GCF_900637305.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae|g__Cardiobacterium|s__Cardiobacterium hominis|t__GCF_900637305.1"
"235","gtdb_genomes_reps_r220/database/GCF/916/618/745/GCF_916618745.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae|g__Cardiobacterium|s__Cardiobacterium sp916618745|t__GCF_916618745.1"
"236","gtdb_genomes_reps_r220/database/GCF/938/028/185/GCF_938028185.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae|g__Cardiobacterium|s__Cardiobacterium sp938028185|t__GCF_938028185.1"
"237","gtdb_genomes_reps_r220/database/GCF/900/460/955/GCF_900460955.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae|g__Cardiobacterium|s__Cardiobacterium valvarum|t__GCF_900460955.1"
"238","gtdb_genomes_reps_r220/database/GCF/000/238/795/GCF_000238795.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Pasteurellaceae|g__Haemophilus_A|s__Haemophilus_A sputorum|t__GCF_000238795.1"
"239","gtdb_genomes_reps_r220/database/GCA/934/834/395/GCA_934834395.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Pasteurellaceae|g__Haemophilus_D|s__Haemophilus_D parainfluenzae_Q|t__GCA_934834395.1"
"240","gtdb_genomes_reps_r220/database/GCA/018/363/335/GCA_018363335.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Pasteurellaceae|g__Haemophilus_D|s__Haemophilus_D parainfluenzae_Y|t__GCA_018363335.1"
"241","gtdb_genomes_reps_r220/database/GCF/031/191/205/GCF_031191205.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Pasteurellaceae|g__Haemophilus_D|s__Haemophilus_D parainfluenzae|t__GCF_031191205.1"
"242","gtdb_genomes_reps_r220/database/GCF/000/468/055/GCF_000468055.1_genomic.fna.gz","d__Bacteria|p__Spirochaetota|c__Spirochaetia|o__Treponematales|f__Treponemataceae|g__Treponema_C|s__Treponema_C lecithinolyticum|t__GCF_000468055.1"
"243","gtdb_genomes_reps_r220/database/GCA/000/413/015/GCA_000413015.1_genomic.fna.gz","d__Bacteria|p__Spirochaetota|c__Spirochaetia|o__Treponematales|f__Treponemataceae|g__Treponema_D|s__Treponema_D paredis|t__GCA_000413015.1"
"244","gtdb_genomes_reps_r220/database/GCA/915/063/485/GCA_915063485.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces sp915063485|t__GCA_915063485.1"
"245","gtdb_genomes_reps_r220/database/GCF/900/128/465/GCF_900128465.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Pauljensenia|s__Pauljensenia bouchesdurhonensis|t__GCF_900128465.1"
"246","gtdb_genomes_reps_r220/database/GCA/938/022/345/GCA_938022345.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Pauljensenia|s__Pauljensenia sp938022345|t__GCA_938022345.1"
"247","gtdb_genomes_reps_r220/database/GCF/000/565/075/GCF_000565075.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Lancefieldella|s__Lancefieldella sp000565075|t__GCF_000565075.1"
"248","gtdb_genomes_reps_r220/database/GCA/018/376/005/GCA_018376005.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Lancefieldella|s__Lancefieldella sp018376005|t__GCA_018376005.1"
"249","gtdb_genomes_reps_r220/database/GCA/015/258/065/GCA_015258065.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio sp015258065|t__GCA_015258065.1"
"250","gtdb_genomes_reps_r220/database/GCF/016/651/435/GCF_016651435.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Catonella|s__Catonella massiliensis|t__GCF_016651435.1"
"251","gtdb_genomes_reps_r220/database/GCA/018/141/845/GCA_018141845.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__F0428|s__F0428 sp003043955|t__GCA_018141845.1"
"252","gtdb_genomes_reps_r220/database/GCF/003/862/485/GCF_003862485.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum orale|t__GCF_003862485.1"
"253","gtdb_genomes_reps_r220/database/GCA/916/439/095/GCA_916439095.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Moryella|s__Moryella sp916439095|t__GCA_916439095.1"
"254","gtdb_genomes_reps_r220/database/GCA/015/258/095/GCA_015258095.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium sp015258095|t__GCA_015258095.1"
"255","gtdb_genomes_reps_r220/database/GCA/013/333/395/GCA_013333395.2_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-793|s__CAG-793 sp013333395|t__GCA_013333395.2"
"256","gtdb_genomes_reps_r220/database/GCF/015/265/235/GCF_015265235.1_genomic.fna.gz","d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda sp015265235|t__GCF_015265235.1"
"257","gtdb_genomes_reps_r220/database/GCA/015/256/455/GCA_015256455.1_genomic.fna.gz","d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Bulleidia|s__Bulleidia sp015256455|t__GCA_015256455.1"
"258","gtdb_genomes_reps_r220/database/GCA/937/910/655/GCA_937910655.1_genomic.fna.gz","d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Bulleidia|s__Bulleidia sp937910655|t__GCA_937910655.1"
"259","gtdb_genomes_reps_r220/database/GCA/902/479/935/GCA_902479935.1_genomic.fna.gz","d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Granulicatella|s__Granulicatella sp902479935|t__GCA_902479935.1"
"260","gtdb_genomes_reps_r220/database/GCF/021/497/965/GCF_021497965.1_genomic.fna.gz","d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus infantis_B|t__GCF_021497965.1"
"261","gtdb_genomes_reps_r220/database/GCF/000/963/255/GCF_000963255.1_genomic.fna.gz","d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus infantis_F|t__GCF_000963255.1"
"262","gtdb_genomes_reps_r220/database/GCF/023/109/195/GCF_023109195.1_genomic.fna.gz","d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus oralis_BV|t__GCF_023109195.1"
"263","gtdb_genomes_reps_r220/database/GCF/000/164/675/GCF_000164675.2_genomic.fna.gz","d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus parasanguinis|t__GCF_000164675.2"
"264","gtdb_genomes_reps_r220/database/GCF/001/074/155/GCF_001074155.1_genomic.fna.gz","d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus pseudopneumoniae_A|t__GCF_001074155.1"
"265","gtdb_genomes_reps_r220/database/GCF/004/166/885/GCF_004166885.1_genomic.fna.gz","d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp004166885|t__GCF_004166885.1"
"266","gtdb_genomes_reps_r220/database/GCF/013/394/695/GCF_013394695.1_genomic.fna.gz","d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp013394695|t__GCF_013394695.1"
"267","gtdb_genomes_reps_r220/database/GCA/905/369/775/GCA_905369775.1_genomic.fna.gz","d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Alloprevotella|s__Alloprevotella sp905369775|t__GCA_905369775.1"
"268","gtdb_genomes_reps_r220/database/GCF/900/187/995/GCF_900187995.1_genomic.fna.gz","d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Prevotella|s__Prevotella jejuni|t__GCF_900187995.1"
"269","gtdb_genomes_reps_r220/database/GCF/000/599/605/GCF_000599605.1_genomic.fna.gz","d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Prevotella|s__Prevotella sp000599605|t__GCF_000599605.1"
"270","gtdb_genomes_reps_r220/database/GCA/015/256/945/GCA_015256945.1_genomic.fna.gz","d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Prevotella|s__Prevotella sp015256945|t__GCA_015256945.1"
"271","gtdb_genomes_reps_r220/database/GCF/009/728/485/GCF_009728485.1_genomic.fna.gz","d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Prevotella|s__Prevotella vespertina|t__GCF_009728485.1"
"272","gtdb_genomes_reps_r220/database/GCF/937/936/315/GCF_937936315.1_genomic.fna.gz","d__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga sp937936315|t__GCF_937936315.1"
"273","gtdb_genomes_reps_r220/database/GCF/902/460/715/GCF_902460715.1_genomic.fna.gz","d__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter_A|s__Campylobacter_A concisus_AK|t__GCF_902460715.1"
"274","gtdb_genomes_reps_r220/database/GCF/003/048/615/GCF_003048615.2_genomic.fna.gz","d__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter_A|s__Campylobacter_A concisus_C|t__GCF_003048615.2"
"275","gtdb_genomes_reps_r220/database/GCF/002/763/915/GCF_002763915.1_genomic.fna.gz","d__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium periodonticum_D|t__GCF_002763915.1"
"276","gtdb_genomes_reps_r220/database/GCF/018/128/245/GCF_018128245.1_genomic.fna.gz","d__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__JABCPH02|s__JABCPH02 sp013333235|t__GCF_018128245.1"
"277","gtdb_genomes_reps_r220/database/GCA/015/257/795/GCA_015257795.3_genomic.fna.gz","d__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanogingivalaceae|g__Nanogingivalis|s__Nanogingivalis sp015257795|t__GCA_015257795.3"
"278","gtdb_genomes_reps_r220/database/GCA/007/845/355/GCA_007845355.1_genomic.fna.gz","d__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosynbacteraceae|g__Nanosynbacter|s__Nanosynbacter sp007845355|t__GCA_007845355.1"
"279","gtdb_genomes_reps_r220/database/GCF/022/828/325/GCF_022828325.1_genomic.fna.gz","d__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosynbacteraceae|g__Nanosynbacter|s__Nanosynbacter sp022828325|t__GCF_022828325.1"
"280","gtdb_genomes_reps_r220/database/GCA/915/070/155/GCA_915070155.1_genomic.fna.gz","d__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosynbacteraceae|g__Nanosynbacter|s__Nanosynbacter sp915070155|t__GCA_915070155.1"
"281","gtdb_genomes_reps_r220/database/GCA/013/332/965/GCA_013332965.2_genomic.fna.gz","d__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__Nanosyncoccus|s__Nanosyncoccus sp013332965|t__GCA_013332965.2"
"282","gtdb_genomes_reps_r220/database/GCA/013/333/135/GCA_013333135.2_genomic.fna.gz","d__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__Nanosyncoccus|s__Nanosyncoccus sp013333135|t__GCA_013333135.2"
"283","gtdb_genomes_reps_r220/database/GCA/937/958/235/GCA_937958235.1_genomic.fna.gz","d__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__Nanosyncoccus|s__Nanosyncoccus sp937958235|t__GCA_937958235.1"
"284","gtdb_genomes_reps_r220/database/GCF/023/472/875/GCF_023472875.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Neisseria|s__Neisseria perflava|t__GCF_023472875.1"
"285","gtdb_genomes_reps_r220/database/GCF/946/902/045/GCF_946902045.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Neisseria|s__Neisseria sp946902045|t__GCF_946902045.1"
"286","gtdb_genomes_reps_r220/database/GCF/900/186/995/GCF_900186995.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Pasteurellaceae|g__Haemophilus_D|s__Haemophilus_D pittmaniae|t__GCF_900186995.1"
"287","gtdb_genomes_reps_r220/database/GCA/015/255/025/GCA_015255025.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Pasteurellaceae|g__Haemophilus_D|s__Haemophilus_D sp015255025|t__GCA_015255025.1"
"288","gtdb_genomes_reps_r220/database/GCF/014/931/395/GCF_014931395.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Pasteurellaceae|g__Haemophilus_D|s__Haemophilus_D sp900764435|t__GCF_014931395.1"
"289","gtdb_genomes_reps_r220/database/GCF/900/155/605/GCF_900155605.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Pauljensenia|s__Pauljensenia marseillensis|t__GCF_900155605.1"
"290","gtdb_genomes_reps_r220/database/GCF/031/191/545/GCF_031191545.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Pauljensenia|s__Pauljensenia odontolytica|t__GCF_031191545.1"
"291","gtdb_genomes_reps_r220/database/GCF/030/644/365/GCF_030644365.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Pauljensenia|s__Pauljensenia sp000466265|t__GCF_030644365.1"
"292","gtdb_genomes_reps_r220/database/GCA/018/375/675/GCA_018375675.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Pauljensenia|s__Pauljensenia sp018375675|t__GCA_018375675.1"
"293","gtdb_genomes_reps_r220/database/GCA/905/373/325/GCA_905373325.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Peptidiphaga|s__Peptidiphaga sp905373325|t__GCA_905373325.1"
"294","gtdb_genomes_reps_r220/database/GCF/024/294/905/GCF_024294905.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Micrococcaceae|g__Rothia|s__Rothia sp024294905|t__GCF_024294905.1"
"295","gtdb_genomes_reps_r220/database/GCA/915/275/065/GCA_915275065.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Mycobacteriaceae|g__Corynebacterium|s__Corynebacterium sp915275065|t__GCA_915275065.1"
"296","gtdb_genomes_reps_r220/database/GCA/013/333/945/GCA_013333945.2_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales|f__Propionibacteriaceae|g__Arachnia|s__Arachnia sp013333945|t__GCA_013333945.2"
"297","gtdb_genomes_reps_r220/database/GCA/000/209/465/GCA_000209465.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum sp000209465|t__GCA_000209465.1"
"298","gtdb_genomes_reps_r220/database/GCA/013/333/105/GCA_013333105.2_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__TANB77|f__CAG-508|g__JABCPO02|s__JABCPO02 sp013333105|t__GCA_013333105.2"
"299","gtdb_genomes_reps_r220/database/GCF/000/286/455/GCF_000286455.1_genomic.fna.gz","d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda sp000286455|t__GCF_000286455.1"
"300","gtdb_genomes_reps_r220/database/GCF/001/078/375/GCF_001078375.1_genomic.fna.gz","d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella tobetsuensis|t__GCF_001078375.1"
"301","gtdb_genomes_reps_r220/database/GCF/000/160/075/GCF_000160075.2_genomic.fna.gz","d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Abiotrophia|s__Abiotrophia defectiva|t__GCF_000160075.2"
"302","gtdb_genomes_reps_r220/database/GCF/000/162/475/GCF_000162475.2_genomic.fna.gz","d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Granulicatella|s__Granulicatella elegans_A|t__GCF_000162475.2"
"303","gtdb_genomes_reps_r220/database/GCF/014/287/335/GCF_014287335.1_genomic.fna.gz","d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus hominis|t__GCF_014287335.1"
"304","gtdb_genomes_reps_r220/database/GCF/000/187/465/GCF_000187465.1_genomic.fna.gz","d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus infantis|t__GCF_000187465.1"
"305","gtdb_genomes_reps_r220/database/GCF/009/496/165/GCF_009496165.1_genomic.fna.gz","d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus mitis_BM|t__GCF_009496165.1"
"306","gtdb_genomes_reps_r220/database/GCF/002/096/855/GCF_002096855.1_genomic.fna.gz","d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus mitis_Y|t__GCF_002096855.1"
"307","gtdb_genomes_reps_r220/database/GCF/000/148/585/GCF_000148585.2_genomic.fna.gz","d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus mitis|t__GCF_000148585.2"
"308","gtdb_genomes_reps_r220/database/GCF/002/386/345/GCF_002386345.1_genomic.fna.gz","d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus oralis_S|t__GCF_002386345.1"
"309","gtdb_genomes_reps_r220/database/GCF/000/180/035/GCF_000180035.1_genomic.fna.gz","d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus parasanguinis_C|t__GCF_000180035.1"
"310","gtdb_genomes_reps_r220/database/GCF/001/072/375/GCF_001072375.1_genomic.fna.gz","d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus pseudopneumoniae_L|t__GCF_001072375.1"
"311","gtdb_genomes_reps_r220/database/GCF/004/785/935/GCF_004785935.1_genomic.fna.gz","d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus rubneri|t__GCF_004785935.1"
